feedback_id,alert_id,meter_id,inspector_id,feedback_timestamp,feedback_type,feedback_reason_code,confidence_level,narrative,resolution_date,follow_up_required,follow_up_date
FBK-000505,ALT-001976,BSCM-000206,INS-026,2023-10-19 19:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 453.03.,2023-10-19,False,
FBK-000506,ALT-001671,BSCM-000059,INS-0003,2023-06-08 15:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 152.06.,2023-06-08,False,
FBK-000507,ALT-000071,BSCM-000111,INS-0008,2023-05-23 15:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 492.64.,2023-05-23,True,2023-06-22
FBK-000508,ALT-002853,BSCM-000303,INS-0017,2023-09-09 15:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 462.84.,2023-09-09,False,
FBK-000509,ALT-002029,BSCM-000344,INS-030,2024-07-01 13:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 417.55.,2024-07-01,False,
FBK-000510,ALT-002019,BSCM-000304,INS-0015,2024-05-22 03:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 75.30.,2024-05-22,True,2024-06-21
FBK-000511,ALT-000460,BSCM-000061,INS-0001,2024-09-29 04:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 3132.64.,2024-09-29,False,
FBK-000512,ALT-003107,BSCM-000131,INS-033,2024-03-26 19:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 159.97.,2024-03-26,False,
FBK-000513,ALT-003348,BSCM-000367,INS-0007,2023-11-15 23:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 342.55.,2023-11-15,True,2023-12-15
FBK-000514,ALT-002260,BSCM-000486,INS-035,2024-09-15 08:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 398.93.,2024-09-15,False,
FBK-000515,ALT-003022,BSCM-000381,INS-036,2023-04-15 00:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 379.66.,2023-04-15,False,
FBK-000516,ALT-002553,BSCM-000453,INS-0006,2023-07-05 21:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 3236.64.,2023-07-05,True,2023-08-04
FBK-000517,ALT-001128,BSCM-000070,INS-038,2023-05-19 18:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 347.35.,2023-05-19,False,
FBK-000518,ALT-002283,BSCM-000284,INS-0013,2024-12-11 17:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 266.39.,2024-12-11,False,
FBK-000519,ALT-000166,BSCM-000255,INS-0012,2024-10-23 03:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 358.81.,2024-10-23,True,2024-11-22
FBK-000520,ALT-001364,BSCM-000407,INS-0010,2024-06-11 21:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 112.69.,2024-06-11,False,
FBK-000521,ALT-000201,BSCM-000021,INS-0019,2024-11-12 19:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 186.63.,2024-11-12,False,
FBK-000522,ALT-002675,BSCM-000355,INS-0015,2024-04-23 01:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 136.90.,2024-04-23,True,2024-05-23
FBK-000523,ALT-003476,BSCM-000203,INS-0004,2023-02-18 17:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 1239.44.,2023-02-18,False,
FBK-000524,ALT-001827,BSCM-000348,INS-0012,2023-05-06 19:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 301.65.,2023-05-06,False,
FBK-000525,ALT-002181,BSCM-000378,INS-0018,2024-08-15 16:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 277.76.,2024-08-15,True,2024-09-14
FBK-000526,ALT-000567,BSCM-000265,INS-0012,2025-01-01 07:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 374.01.,2025-01-01,False,
FBK-000527,ALT-002294,BSCM-000167,INS-0002,2023-03-19 04:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 312.76.,2023-03-19,False,
FBK-000528,ALT-003468,BSCM-000349,INS-0020,2024-07-31 05:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 204.15.,2024-07-31,True,2024-08-30
FBK-000529,ALT-002445,BSCM-000312,INS-002,2023-04-29 00:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 1990.80.,2023-04-29,False,
FBK-000530,ALT-000686,BSCM-000042,INS-0003,2023-01-18 08:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 1069.20.,2023-01-18,False,
FBK-000531,ALT-001446,BSCM-000495,INS-004,2023-03-05 09:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 355.32.,2023-03-05,True,2023-04-04
FBK-000532,ALT-003017,BSCM-000004,INS-0017,2023-05-04 19:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 211.45.,2023-05-04,False,
FBK-000533,ALT-003213,BSCM-000096,INS-006,2023-02-02 17:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 243.19.,2023-02-02,False,
FBK-000534,ALT-001123,BSCM-000185,INS-0001,2023-08-23 03:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 118.04.,2023-08-23,True,2023-09-22
FBK-000535,ALT-001330,BSCM-000334,INS-0011,2024-08-21 03:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 446.59.,2024-08-21,False,
FBK-000536,ALT-000298,BSCM-000294,INS-0010,2024-08-28 04:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 470.37.,2024-08-28,False,
FBK-000537,ALT-000620,BSCM-000485,INS-0015,2023-05-23 07:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 380.58.,2023-05-23,True,2023-06-22
FBK-000538,ALT-000541,BSCM-000049,INS-0020,2024-07-11 13:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 97.02.,2024-07-11,False,
FBK-000539,ALT-002724,BSCM-000367,INS-0005,2023-06-09 18:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 1389.52.,2023-06-09,False,
FBK-000540,ALT-001716,BSCM-000142,INS-0003,2023-07-17 13:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 131.35.,2023-07-17,True,2023-08-16
FBK-000541,ALT-003160,BSCM-000478,INS-0007,2024-10-15 13:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 87.93.,2024-10-15,False,
FBK-000542,ALT-001151,BSCM-000178,INS-0011,2023-08-07 13:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 285.02.,2023-08-07,False,
FBK-000543,ALT-001581,BSCM-000377,INS-0015,2024-06-29 00:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 437.05.,2024-06-29,True,2024-07-29
FBK-000544,ALT-000325,BSCM-000196,INS-017,2024-08-05 07:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 487.18.,2024-08-05,False,
FBK-000545,ALT-002568,BSCM-000109,INS-018,2024-02-18 11:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 179.52.,2024-02-18,False,
FBK-000546,ALT-001192,BSCM-000411,INS-0005,2023-12-17 02:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 297.49.,2023-12-17,True,2024-01-16
FBK-000547,ALT-002526,BSCM-000054,INS-020,2023-04-24 02:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 318.76.,2023-04-24,False,
FBK-000548,ALT-001147,BSCM-000163,INS-0004,2023-05-29 07:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 1546.00.,2023-05-29,False,
FBK-000549,ALT-001652,BSCM-000185,INS-0011,2023-11-14 01:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 392.61.,2023-11-14,True,2023-12-14
FBK-000550,ALT-000694,BSCM-000200,INS-0004,2024-09-23 01:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 274.38.,2024-09-23,False,
FBK-000551,ALT-001886,BSCM-000343,INS-0018,2023-12-23 18:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 386.99.,2023-12-23,False,
FBK-000552,ALT-002390,BSCM-000241,INS-025,2024-11-08 07:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 2454.24.,2024-11-08,True,2024-12-08
FBK-000553,ALT-001490,BSCM-000187,INS-0013,2023-11-01 21:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 114.03.,2023-11-01,False,
FBK-000554,ALT-002031,BSCM-000287,INS-0014,2023-08-04 02:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 265.83.,2023-08-04,False,
FBK-000555,ALT-002315,BSCM-000262,INS-0001,2023-10-18 04:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 444.62.,2023-10-18,True,2023-11-17
FBK-000556,ALT-001439,BSCM-000308,INS-029,2024-06-28 16:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 258.93.,2024-06-28,False,
FBK-000557,ALT-002064,BSCM-000345,INS-0018,2023-01-28 23:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 175.10.,2023-01-28,False,
FBK-000558,ALT-000546,BSCM-000216,INS-0001,2024-11-03 05:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 473.80.,2024-11-03,True,2024-12-03
FBK-000559,ALT-001943,BSCM-000247,INS-032,2023-04-30 03:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 185.39.,2023-04-30,False,
FBK-000560,ALT-002805,BSCM-000266,INS-0005,2024-03-19 17:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 442.11.,2024-03-19,False,
FBK-000561,ALT-001061,BSCM-000113,INS-034,2024-05-17 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 76.28.,2024-05-17,True,2024-06-16
FBK-000562,ALT-003042,BSCM-000084,INS-035,2024-01-07 06:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 134.91.,2024-01-07,False,
FBK-000563,ALT-001902,BSCM-000379,INS-0003,2024-01-01 10:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 149.20.,2024-01-01,False,
FBK-000564,ALT-003334,BSCM-000342,INS-0017,2024-06-27 00:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 329.36.,2024-06-27,True,2024-07-27
FBK-000565,ALT-002360,BSCM-000301,INS-0011,2024-04-10 09:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 334.63.,2024-04-10,False,
FBK-000566,ALT-000144,BSCM-000049,INS-0003,2023-07-01 05:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 389.04.,2023-07-01,False,
FBK-000567,ALT-000547,BSCM-000250,INS-0007,2024-08-01 12:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 276.19.,2024-08-01,True,2024-08-31
FBK-000568,ALT-000087,BSCM-000355,INS-0011,2023-06-05 19:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 73.30.,2023-06-05,False,
FBK-000569,ALT-001864,BSCM-000282,INS-0002,2023-12-03 19:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 189.40.,2023-12-03,False,
FBK-000570,ALT-002478,BSCM-000486,INS-0007,2024-12-30 11:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 348.92.,2024-12-30,True,2025-01-29
FBK-000571,ALT-000150,BSCM-000374,INS-044,2023-09-23 06:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 236.22.,2023-09-23,False,
FBK-000572,ALT-003276,BSCM-000051,INS-0011,2023-06-26 12:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 2193.04.,2023-06-26,False,
FBK-000573,ALT-001697,BSCM-000408,INS-0003,2024-04-15 11:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 586.16.,2024-04-15,True,2024-05-15
FBK-000574,ALT-000994,BSCM-000470,INS-0003,2023-04-08 13:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 1631.76.,2023-04-08,False,
FBK-000575,ALT-003023,BSCM-000305,INS-0019,2023-06-29 05:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 405.51.,2023-06-29,False,
FBK-000576,ALT-001230,BSCM-000057,INS-0014,2023-07-23 16:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 2428.72.,2023-07-23,True,2023-08-22
FBK-000577,ALT-001710,BSCM-000281,INS-0012,2024-07-12 18:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 107.08.,2024-07-12,False,
FBK-000578,ALT-001609,BSCM-000269,INS-0004,2023-08-15 04:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 291.94.,2023-08-15,False,
FBK-000579,ALT-001326,BSCM-000002,INS-004,2023-11-22 13:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 482.69.,2023-11-22,True,2023-12-22
FBK-000580,ALT-003209,BSCM-000245,INS-0001,2023-10-01 09:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 3543.36.,2023-10-01,False,
FBK-000581,ALT-002600,BSCM-000434,INS-0020,2023-05-26 02:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 276.48.,2023-05-26,False,
FBK-000582,ALT-002109,BSCM-000007,INS-007,2023-10-22 08:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 161.12.,2023-10-22,True,2023-11-21
FBK-000583,ALT-002513,BSCM-000142,INS-0011,2023-09-17 16:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 126.64.,2023-09-17,False,
FBK-000584,ALT-002485,BSCM-000141,INS-0016,2024-12-10 21:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 251.11.,2024-12-10,False,
FBK-000585,ALT-001260,BSCM-000120,INS-0001,2023-05-19 09:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 237.31.,2023-05-19,True,2023-06-18
FBK-000586,ALT-000924,BSCM-000394,INS-0019,2023-01-11 07:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 389.94.,2023-01-11,False,
FBK-000587,ALT-000199,BSCM-000220,INS-0016,2023-07-25 05:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 320.51.,2023-07-25,False,
FBK-000588,ALT-000010,BSCM-000464,INS-0018,2023-10-17 19:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 175.75.,2023-10-17,True,2023-11-16
FBK-000589,ALT-002973,BSCM-000270,INS-0013,2023-09-06 11:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 380.50.,2023-09-06,False,
FBK-000590,ALT-003075,BSCM-000374,INS-0017,2023-08-07 04:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 193.40.,2023-08-07,False,
FBK-000591,ALT-001735,BSCM-000484,INS-0001,2023-05-24 07:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 165.95.,2023-05-24,True,2023-06-23
FBK-000592,ALT-001158,BSCM-000489,INS-0003,2024-07-28 14:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 287.18.,2024-07-28,False,
FBK-000593,ALT-000815,BSCM-000249,INS-0001,2024-06-07 19:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 84.52.,2024-06-07,False,
FBK-000594,ALT-002892,BSCM-000473,INS-0015,2024-04-29 12:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 2172.40.,2024-04-29,True,2024-05-29
FBK-000595,ALT-002774,BSCM-000090,INS-0016,2024-06-04 16:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 252.52.,2024-06-04,False,
FBK-000596,ALT-003060,BSCM-000168,INS-0005,2024-09-27 13:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 122.15.,2024-09-27,False,
FBK-000597,ALT-000497,BSCM-000091,INS-0006,2023-12-29 09:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 264.36.,2023-12-29,True,2024-01-28
FBK-000598,ALT-002830,BSCM-000050,INS-0020,2024-12-09 12:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 1103.60.,2024-12-09,False,
FBK-000599,ALT-002116,BSCM-000424,INS-0015,2023-06-18 18:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 316.40.,2023-06-18,False,
FBK-000600,ALT-001698,BSCM-000120,INS-0002,2023-07-08 12:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 306.14.,2023-07-08,True,2023-08-07
FBK-000601,ALT-001041,BSCM-000442,INS-026,2023-11-17 21:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 79.76.,2023-11-17,False,
FBK-000602,ALT-001993,BSCM-000450,INS-0001,2024-03-30 17:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 329.73.,2024-03-30,False,
FBK-000603,ALT-000115,BSCM-000018,INS-028,2024-02-24 20:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 213.05.,2024-02-24,True,2024-03-25
FBK-000604,ALT-002677,BSCM-000370,INS-029,2023-07-04 16:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 2377.84.,2023-07-04,False,
FBK-000605,ALT-000487,BSCM-000149,INS-0015,2024-11-05 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 490.22.,2024-11-05,False,
FBK-000606,ALT-002784,BSCM-000004,INS-0002,2024-11-03 07:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 135.35.,2024-11-03,True,2024-12-03
FBK-000607,ALT-002320,BSCM-000188,INS-0020,2023-10-23 14:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 355.50.,2023-10-23,False,
FBK-000608,ALT-003374,BSCM-000334,INS-0004,2024-03-03 11:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 205.47.,2024-03-03,False,
FBK-000609,ALT-003179,BSCM-000280,INS-034,2024-01-26 13:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 73.35.,2024-01-26,True,2024-02-25
FBK-000610,ALT-000717,BSCM-000147,INS-035,2023-11-21 18:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 391.57.,2023-11-21,False,
FBK-000611,ALT-001917,BSCM-000381,INS-0014,2023-03-11 17:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 285.04.,2023-03-11,False,
FBK-000612,ALT-001153,BSCM-000148,INS-0001,2024-08-14 09:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 367.16.,2024-08-14,True,2024-09-13
FBK-000613,ALT-001376,BSCM-000336,INS-0015,2024-10-11 03:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 398.80.,2024-10-11,False,
FBK-000614,ALT-002660,BSCM-000185,INS-039,2023-10-29 10:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 3127.60.,2023-10-29,False,
FBK-000615,ALT-001182,BSCM-000320,INS-040,2024-10-30 14:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 1288.16.,2024-10-30,True,2024-11-29
FBK-000616,ALT-001517,BSCM-000198,INS-0018,2024-10-08 04:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 393.08.,2024-10-08,False,
FBK-000617,ALT-002954,BSCM-000060,INS-0011,2024-12-17 18:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 179.75.,2024-12-17,False,
FBK-000618,ALT-002020,BSCM-000236,INS-0016,2024-10-30 23:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 1654.00.,2024-10-30,True,2024-11-29
FBK-000619,ALT-002888,BSCM-000115,INS-0017,2024-01-17 16:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 103.52.,2024-01-17,False,
FBK-000620,ALT-002227,BSCM-000419,INS-0015,2024-12-11 14:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 3288.88.,2024-12-11,False,
FBK-000621,ALT-002467,BSCM-000401,INS-046,2023-07-04 01:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 415.73.,2023-07-04,True,2023-08-03
FBK-000622,ALT-003459,BSCM-000249,INS-047,2023-07-01 15:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 3118.64.,2023-07-01,False,
FBK-000623,ALT-002243,BSCM-000471,INS-0008,2024-03-12 10:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 288.10.,2024-03-12,False,
FBK-000624,ALT-000631,BSCM-000087,INS-001,2023-03-22 10:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 81.26.,2023-03-22,True,2023-04-21
FBK-000625,ALT-002068,BSCM-000079,INS-0012,2024-05-15 22:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 185.24.,2024-05-15,False,
FBK-000626,ALT-001246,BSCM-000015,INS-003,2024-02-05 03:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 401.25.,2024-02-05,False,
FBK-000627,ALT-002545,BSCM-000025,INS-0006,2024-06-24 20:00:00,true_positive,meter_slowdown,high,Field inspection confirmed meter slowdown. Detector consensus 4/4 and estimated daily loss INR 1764.96.,2024-06-24,True,2024-07-24
FBK-000628,ALT-000053,BSCM-000290,INS-005,2024-08-23 06:00:00,true_positive,theft_confirmed,high,Field inspection confirmed theft confirmed. Detector consensus 4/4 and estimated daily loss INR 441.54.,2024-08-23,False,
FBK-000629,ALT-002018,BSCM-000455,INS-0002,2024-08-02 10:00:00,true_positive,phase_reversal,high,Field inspection confirmed phase reversal. Detector consensus 4/4 and estimated daily loss INR 296.85.,2024-08-02,False,
FBK-000630,ALT-001801,BSCM-000308,INS-0003,2023-10-25 12:00:00,true_positive,illegal_extension,high,Field inspection confirmed illegal extension. Detector consensus 4/4 and estimated daily loss INR 433.59.,2023-10-25,True,2023-11-24
